time,true_detuning,measured_offset,estimated_offset,servo_correction,corrected_offset
1038.0,0.00010289089822890061,0.0001616206448859514,0.00015681118643023475,8.029445557108477e-06,9.486145267179214e-05
1039.0,0.00012242290991741435,0.00019230145702431312,0.0001787453799273061,9.161904307947504e-06,0.00011326100560946686
1040.0,0.00021564769080437048,0.00033873859956082275,0.0002776266276303464,1.4161492018625588e-05,0.0002014861987857449
1041.0,0.00022894669274725404,0.00035962862275876195,0.0003283066477650105,1.6761154354911798e-05,0.00021218553839234225
1042.0,0.0001858815096811997,0.00029198199196250885,0.0003058567758494234,1.5699832114302325e-05,0.00017018167756689735
1043.0,0.0002042541638620767,0.0003208416894462385,0.00031511796177073555,1.6225915002722077e-05,0.00018802824885935461
1044.0,0.00012067892194924145,0.00018956200713807214,0.00023752011431780974,1.2393526652939352e-05,0.0001082853952963021
1045.0,0.00020970349958436484,0.00032940148590968055,0.0002943059248945449,1.5291678366755018e-05,0.00019441182121760983
1046.0,0.00024003340960953402,0.00037704359669349374,0.00034544061821632896,1.7917501156487486e-05,0.00022211590845304654
1047.0,0.00031409613340833455,0.0004933810494152369,0.00043687283300756943,2.2576486462651027e-05,0.0002915196469456835
1048.0,0.0002689316642153966,0.0004224368682982649,0.00042795091615682523,2.221598080334518e-05,0.0002467156834120514
1049.0,0.000338827053976325,0.0005322282877841256,0.0004923978760800007,2.5536808374719957e-05,0.00031329024560160506
1050.0,0.0003415771572331182,0.0005365481397799632,0.0005196842396588482,2.7005063401594098e-05,0.0003145720938315241
1051.0,0.0003298611421080103,0.0005181446666663314,0.0005187327312213114,2.706123452596152e-05,0.00030279990758204877
1052.0,0.0001896998349034203,0.0002979798031545189,0.000382299918559973,2.0316053876606596e-05,0.00016938378102681373
1053.0,0.0002403822194748288,0.0003775915059424373,0.00037938995952927705,2.0246433916977655e-05,0.00022013578555785116
1054.0,0.00021583817002973757,0.00033903780362512514,0.0003544509556611764,1.9070373914704858e-05,0.0001967677961150327
1055.0,0.0002883099768737281,0.00045287625017501054,0.00041528113302344446,2.2194939009422947e-05,0.00026611503786430515
1056.0,8.143732461739927e-05,0.0001279214503169257,0.00023768308211443047,1.3362573080395134e-05,6.807475153700414e-05
1057.0,-8.641822334990301e-05,-0.00013574542773911458,6.89157065671459e-06,1.8243758216406823e-06,-8.824259917154369e-05
1058.0,-5.5398113398748556e-05,-8.701915302111729e-05,-5.114844848428505e-05,-1.0878548251061567e-06,-5.43102585736424e-05
1059.0,-6.8946968672103725e-06,-1.0830164513114804e-05,-2.623037862203175e-05,1.5280259228210212e-07,-7.047499459492475e-06
1060.0,0.00013595906045118578,0.00021356399249133906,0.00012197069303693738,7.587250313837946e-06,0.00012837181013734784
1061.0,5.379954301549287e-05,8.450812453611456e-05,9.881755239755768e-05,6.449356792348473e-06,4.73501862231444e-05
1062.0,0.00022973972778351075,0.0003608743192679009,0.0002607775413053372,1.4599511745998518e-05,0.00021514021603751224
1063.0,0.00011745695911496084,0.00018450095976701997,0.0002136360213690044,1.2285162953455678e-05,0.00010517179616150516
1064.0,0.0002183790791867926,0.00034302905435948383,0.00029360531366455717,1.634234863096623e-05,0.0002020367305558264
1065.0,0.00027374065401119954,0.00042999081169489695,0.000377896187019889,2.06324715361368e-05,0.0002531081824750628
1066.0,0.0004183881296619958,0.0006572025296781858,0.0005505170000561411,2.9373615587960633e-05,0.00038901451407403516
1067.0,0.00043392227408673405,0.0006816035058054837,0.0006315329160756934,3.355071797215338e-05,0.00040037155611458066
1068.0,0.0003032173156640477,0.00047629264278425953,0.0005355891507587648,2.877945753793824e-05,0.00027443785812610944
1069.0,0.00029921776109495047,0.0004700101572710502,0.0004950591038353491,2.675295519176746e-05,0.000272464805903183
1070.0,0.00022095579606034538,0.0003470765517206431,0.0004036008568865082,2.2180042844325413e-05,0.00019877575321601998
1071.0,0.0001597099895974573,0.00025087186459105126,0.00030920914858039496,1.746045742901975e-05,0.00014224953216843754
1072.0,0.00024386319141661214,0.0003830594038188584,0.00035485111639562035,1.974255581978102e-05,0.00022412063559683112
1073.0,0.0001969840259194342,0.00030942178356099803,0.00032677424461759213,1.833871223087961e-05,0.00017864531368855458
1074.0,0.00040884636619569923,0.0006422143631799881,0.0005217269593044495,2.8086347965222478e-05,0.00038076001823047676
1075.0,0.0004822891052400617,0.000757577943369947,0.0006674908837370369,3.537454418685185e-05,0.00044691456105320983
1076.0,0.0005597053799241413,0.0008791831367505054,0.0007983238912544028,4.1916194562720146e-05,0.0005177891853614211
1077.0,0.0006583641508197137,0.0010341559603074812,0.0009440761255664176,4.9203806278320886e-05,0.0006091603445413929
1078.0,0.0007355901102931374,0.0011554622021382743,0.001074719905636313,5.573599528181565e-05,0.0006798541150113218
1079.0,0.0008416526186071955,0.001322064780124449,0.0012275874450130577,6.337937225065289e-05,0.0007782732463565427
1080.0,0.000845908238328497,0.0013287494910120545,0.0012901090278119181,6.650545139059591e-05,0.0007794027869379011
1081.0,0.0007495149746422389,0.0011773353255280228,0.0012204110467633092,6.302055233816546e-05,0.0006864944223040735
1082.0,0.0008005465946401855,0.0012574955972628754,0.001243330559429553,6.416652797147765e-05,0.0007363800666687078
1083.0,0.0008141460759864368,0.0012788576098597682,0.0012652874841154575,6.526437420577287e-05,0.0007488817017806639
1084.0,0.0005875225878722007,0.0009228783019778197,0.001053666971494344,5.46833485747172e-05,0.0005328392392974835
1085.0,0.0006288080182279108,0.00098772929959412,0.0010129152491209668,5.2645762456048345e-05,0.0005761622557718625
1086.0,0.0005159428511885571,0.0008104411212885021,0.0008877793562780125,4.638896781390063e-05,0.0004695538833746564
1087.0,0.0003156323550552981,0.0004957941406891209,0.0006455191699566223,3.427595849783112e-05,0.00028135639655746695
1088.0,0.0002092167819860785,0.0003286369517009613,0.00044967518864416135,2.448375943220807e-05,0.00018473302255387044
1089.0,0.00018172319758784684,0.00028545013064443236,0.000348178520995906,1.9408926049795303e-05,0.00016231427153805153
1090.0,8.919438283456372e-05,0.00014010620885421265,0.00021958275997456208,1.2979137998728105e-05,7.621524483583561e-05
1091.0,5.822935907567608e-05,9.14664633275275e-05,0.00014040253413393053,9.020126706696528e-06,4.920923236897955e-05
1092.0,0.00011465858481353493,0.00018010528370526746,0.00016494018281584208,1.0247009140792105e-05,0.00010441157567274282
1093.0,0.00016050674420957345,0.00025212340380248444,0.00021882237663428021,1.294111883171401e-05,0.00014756562537785944
1094.0,0.00020466106212604058,0.0003214808437392025,0.00028226879853808517,1.611343992690426e-05,0.00018854762219913633
1095.0,0.00016630801743424385,0.0002612360224270305,0.00026926982802368655,1.546349140118433e-05,0.00015084452603305953
1096.0,5.474724845443679e-05,8.599677675691364e-05,0.0001560008531189189,9.800042655945946e-06,4.494720579849084e-05
1097.0,0.00012125487791717498,0.00019046671665384762,0.00017730192823512046,1.0865096411756022e-05,0.00011038978150541896
1098.0,0.00019228749128571637,0.0003020444842655179,0.00025439706770544423,1.4719853385272214e-05,0.00017756763790044417
1099.0,0.0001503796031879746,0.00023621572796131418,0.00024316038178256254,1.4158019089128128e-05,0.00013622158409884647
1100.0,0.00017345206133829598,0.0002724578602858463,0.00026126721928226127,1.5063360964113066e-05,0.0001583887003741829
1101.0,9.97625850827169e-05,0.00015670670209660953,0.00019664526578026098,1.183226328901305e-05,8.793032179370386e-05
1102.0,-2.1647177617634608e-05,-3.400330708586141e-05,5.4096608292340576e-05,4.7048304146170295e-06,-2.6352008032251636e-05
1103.0,-9.429694961395073e-06,-1.4812130208069485e-05,1.1508665777208692e-05,2.575433288860435e-06,-1.2005128250255508e-05
1104.0,-6.540877655247928e-05,-0.00010274386591943574,-5.9103282112042263e-05,-9.669847620245214e-07,-6.444179179045476e-05
1105.0,-1.2480573674774428e-05,-1.9604439284864883e-05,-3.469165472855665e-05,2.4665827620404786e-07,-1.2727231950978476e-05
1106.0,-0.00016984114141349891,-0.0002667858405643042,-0.00017813375016628307,-6.96107324571553e-06,-0.0001628800681677834
1107.0,-0.00024926311765156303,-0.00039154158801180117,-0.00031002704742043937,-1.3617743517907433e-05,-0.0002356453741336556
1108.0,-0.0003766315699777527,-0.0005916114811539697,-0.00048405579817065354,-2.241599221505227e-05,-0.00035421557776270043
1109.0,-0.00036406442406247127,-0.0005718710550463302,-0.0005383286116506246,-2.523729861138095e-05,-0.0003388271254510903
1110.0,-0.00018431540553629763,-0.0002895219613410771,-0.0003845576451323147,-1.762566181449192e-05,-0.00016668974372180571
1111.0,-0.00010612082814076985,-0.00016669420691672876,-0.00024991063540916983,-1.094329345541651e-05,-9.517753468535334e-05
1112.0,-8.733218560171645e-05,-0.00013718107628526988,-0.00018023993633380883,-7.49580648891522e-06,-7.983637911280122e-05
1113.0,7.790293812993165e-05,0.00012236964901227165,6.783072731581045e-06,1.85670057890059e-06,7.604623755103106e-05
1114.0,0.00011869241056116689,0.0001864416023548976,0.00011781815040762052,7.432018092784088e-06,0.0001112603924683828
1115.0,0.00018285992013261935,0.00028723569023017537,0.00022252394830834827,1.2711812777482146e-05,0.00017014810735513722
1116.0,0.00014346580133607726,0.0002253555534545426,0.00022427397653141548,1.284416898394179e-05,0.00013062163235213548
1117.0,0.00015992444332168457,0.0002512087277112274,0.00024092056823906056,1.3724682682971856e-05,0.00014619976063871273
1118.0,0.0001575031402671509,0.00024740535378639517,0.00024492838611706746,1.3974059254095613e-05,0.00014352908101305527
1119.0,0.00015123051126350842,0.00023755233123479158,0.00024036973349693635,1.3794200569788446e-05,0.00013743631069371997
1120.0,0.00016615280899557195,0.0002609922215830729,0.0002531151320667585,1.4482093524692905e-05,0.00015167071547087904
1121.0,0.0003222481446936824,0.0005061861985429517,0.00040952165271823,2.2384323887810124e-05,0.00029986382080587226
1122.0,0.0001740275409647736,0.00027336182156403876,0.000325370249162493,1.8241827759855777e-05,0.0001557857132049178
1123.0,0.00024623517819861936,0.0003867853118988407,0.000363326845354763,2.016634226773815e-05,0.00022606883593088122
1124.0,0.00018194485669969054,0.0002857983119604335,0.0003154115766191361,1.7770578830956806e-05,0.00016417427786873372
1125.0,0.0004142762872754645,0.0006507436629818453,0.0005226582035097055,2.8132910175485274e-05,0.0003861433770999792
1126.0,0.0004870897779816685,0.0007651188221285965,0.0006725071067495058,3.562535533747529e-05,0.00045146442264419324
1127.0,0.00021890610329722193,0.00034385690188779017,0.0004693901097353496,2.546950548676748e-05,0.00019343659781045444
1128.0,-6.62719838344263e-05,-0.00010409978874650894,0.00011495386026883425,7.747693013441713e-06,-7.4019676847868e-05
1129.0,-0.00013330391893926968,-0.00020939330597227745,-8.550371262288527e-05,-2.29228637366884e-06,-0.00013101163256560083
1130.0,-0.0003578371053618855,-0.0005620892059580995,-0.00038004974604918416,-1.7095597994193624e-05,-0.0003407415073676919
1131.0,-0.0003208677505278051,-0.0005040178805015838,-0.000456666266662684,-2.101775727820115e-05,-0.00029984999324960397
1132.0,-0.00033998884846915187,-0.0005340532302648693,-0.0005044940404549855,-2.3510044775907222e-05,-0.00031647880369324463
1133.0,-0.0003005940279203184,-0.0004721719921066403,-0.00048451791598969074,-2.260814213584042e-05,-0.000277985885784478
1134.0,-0.00031043763722005965,-0.00048763429715173445,-0.0004864439454697336,-2.2801732398936516e-05,-0.00028763590482112314
1135.0,-0.00036382509820532096,-0.0005714951228794063,-0.0005390084638921085,-2.5537760012833683e-05,-0.0003382873381924873
1136.0,-0.00040747212637518536,-0.0006400557123893702,-0.000601459097933073,-2.8780583534468524e-05,-0.00037869154284071683
1137.0,-0.0004511287066646963,-0.0007086313058514426,-0.0006676951650759961,-3.2225925924629874e-05,-0.0004189027807400664
1138.0,-0.0006002624486268707,-0.000942890027061799,-0.0008377749433125587,-4.089746982512052e-05,-0.0005593649788017502
1139.0,-0.0003853036775053303,-0.0006052335954138954,-0.0006940564865214709,-3.385035828287042e-05,-0.0003514533192224599
1140.0,-0.0001429931831954575,-0.00022461316661795405,-0.0004039245590295074,-1.9424546820078146e-05,-0.00012356863637537937
1141.0,-0.0001582347963291023,-0.00024855463643502773,-0.0003079006660366787,-1.4684932303644049e-05,-0.00014354986402545825
1142.0,-0.0001239969934073686,-0.00019477402158074586,-0.00023798455472968735,-1.1236723649240417e-05,-0.00011276026975812819
1143.0,-2.6483537492961906e-05,-4.160024341240409e-05,-0.00011661237547836564,-5.191437161770005e-06,-2.12921003311919e-05
1144.0,-5.1264806538406986e-05,-8.052656979076755e-05,-9.431012105200575e-05,-4.0951864646624105e-06,-4.716962007374458e-05
1145.0,-3.339140628527771e-05,-5.245109833601491e-05,-6.843982227766947e-05,-2.8153594904011306e-06,-3.057604679487658e-05
1146.0,-2.0185282984730606e-05,-3.170696836696241e-05,-4.5737670057068e-05,-1.6893994133824707e-06,-1.8495883571348135e-05
1147.0,-0.00023874642905063757,-0.0003750220123815984,-0.00024924658557678336,-1.1914694506483596e-05,-0.00022683173454415397
1148.0,-0.00041669690901541614,-0.0006545459665900644,-0.0004997353786622849,-2.453908123649113e-05,-0.000392157827778925
1149.0,-0.00031162274873046885,-0.0004894958659236448,-0.0004934070117615678,-2.432134429380759e-05,-0.00028730140443666125
1150.0,-0.00020896306328467971,-0.0003282384113006964,-0.00039132720280249774,-1.9295619286414586e-05,-0.00018966744399826513
1151.0,-0.00015072270642057806,-0.00023675467325623423,-0.00029579612581585955,-1.4578224662245848e-05,-0.00013614448175833222
1152.0,-0.00011597516935550554,-0.00018217336986217636,-0.00022557340074104887,-1.1112203088653523e-05,-0.00010486296626685203
1153.0,0.00013287891758789722,0.0002087257154129163,4.283821432614013e-05,2.316945307571155e-06,0.00013056197228032606
1154.0,0.00014410911406453482,0.00022636606672135628,0.00015626466498865752,8.019520773694758e-06,0.00013608959329084006
1155.0,0.00025837259146695493,0.0004058507158384572,0.00031051732753169334,1.5794257366352888e-05,0.00024257833410060205
1156.0,0.0002763951477457518,0.0004341604806405719,0.0003869329986291875,1.9692427520953433e-05,0.00025670272022479835
1157.0,0.00021955086951133871,0.00034486969827954295,0.0003609364493341118,1.846478734606647e-05,0.00020108608216527226
1158.0,0.0003647777932830217,0.0005729916127684975,0.0004919937478264761,2.511605102024998e-05,0.0003396617422627717
1159.0,0.0004399772351098036,0.0006911146159810366,0.0006150572122153811,3.139223568213831e-05,0.00040858499942766533
1160.0,0.00043598735818349245,0.0006848473321983961,0.0006581898784438177,3.36805069692489e-05,0.0004023068512142436
1161.0,0.00034870686550383413,0.0005477474590792619,0.0005899327094767527,3.0385635062790998e-05,0.00031832123044104314
1162.0,0.0002695997654907004,0.0004234863193126881,0.0004870631830506346,2.5339571378095224e-05,0.00024426019411260516
1163.0,0.0004288456499324331,0.0006736291635246749,0.0006023673001280407,3.122525069199114e-05,0.0003976203992404419
1164.0,0.00034893513155888865,0.0005481060185515141,0.0005688319838406188,2.9662251274388163e-05,0.0003192728802845005
1165.0,0.0002719279074986452,0.00042714335617366483,0.0004812635961231125,2.5380084607737474e-05,0.0002465478228909077
1166.0,0.0003016632893119795,0.0004738515839423918,0.0004766827206703989,2.524637737923587e-05,0.00027641691193274365
1167.0,0.00016847315556630966,0.00026463701343279467,0.0003456312664290499,1.8762930920454232e-05,0.0001497102246458554
1168.0,-4.8481412212404495e-05,-7.615442420907947e-05,8.495337364633758e-05,5.7460269560478824e-06,-5.422743916845238e-05
1169.0,-0.00011271855945796794,-0.00017705789900984703,-7.697849829080047e-05,-2.365962340467181e-06,-0.00011035259711750075
1170.0,-2.93490120017798e-05,-4.610132024462921e-05,-5.789535278158456e-05,-1.4233841355627015e-06,-2.7925627866217098e-05
1171.0,8.04969051100035e-05,0.00012644424281102462,5.603278276705825e-05,4.2842291984228505e-06,7.621267591158065e-05
1172.0,5.9055937427149086e-05,9.276484956480258e-05,7.873444852509576e-05,5.435059376029745e-06,5.362087805111934e-05
1173.0,0.0001778848575865665,0.00027942088030766254,0.0002027654844476592,1.167716426904745e-05,0.00016620769331751904
1174.0,1.0316355454309339e-05,1.6204893253518593e-05,8.746469812840596e-05,5.9296178927104676e-06,4.386737561598871e-06
1175.0,3.2984406558703134e-05,5.181178465984981e-05,6.542998580687935e-05,4.840968273795513e-06,2.814343828490762e-05
1176.0,0.00014733085174760215,0.00023142676041795762,0.00016802163453938135,1.000415503732849e-05,0.00013732669671027365
1177.0,0.0002550744798361479,0.0004006700542705244,0.0003118062653621794,1.725574783154083e-05,0.0002378187320046071
1178.0,0.00040888013371375066,0.0006422674050717003,0.0005160424816636909,2.7570767142949143e-05,0.0003813093665708015
1179.0,0.0004901739342780057,0.0007699634032821978,0.0006729742416786261,3.5551949992031633e-05,0.000454621984285974
1180.0,0.0004638898160367807,0.0007286764087506559,0.0007074000741761657,3.737000370880829e-05,0.0004265198123279724
1181.0,0.0004579951942572551,0.0007194171588997822,0.0007148270409810478,3.774135204905239e-05,0.0004202538422082027
1182.0,0.0004164967968915339,0.0006542316312119212,0.0006773770181815001,3.586885090907501e-05,0.0003806279459824589
1183.0,0.0005635752399678674,0.0008852618983135052,0.000805856939850277,4.229284699251385e-05,0.0005212823929753535
1184.0,0.0005724131312820046,0.0008991444246421454,0.0008635117761766406,4.5175588808832035e-05,0.0005272375424731726
1185.0,0.0005332435050269741,0.0008376169233129116,0.0008475078769731785,4.437539384865893e-05,0.0004888681111783152
1186.0,0.0004273276606152383,0.0006712447115669873,0.0007385712497875077,3.892856248937539e-05,0.00038839909812586295
1187.0,0.0004698067270325467,0.0007379706704088718,0.0007382000713185684,3.891000356592842e-05,0.00043089672346661827
1188.0,0.0003430929904303914,0.0005389292049433336,0.0006150439029310348,3.275219514655174e-05,0.00031034079528383964
1189.0,0.00014862223742180173,0.00023345526428283914,0.0003792091545256481,2.096045772628241e-05,0.00012766177969551933
1190.0,-3.285810983043514e-05,-5.161339822312705e-05,0.0001129461738069106,7.64730869034553e-06,-4.0505418520780673e-05
1191.0,-0.00025768027536998895,-0.0004047632282710989,-0.0002070158329726847,-8.392194815228772e-06,-0.0002492880805547602
1192.0,-0.00022649204931736618,-0.0003557728779153557,-0.0002989527428132511,-1.3048830855819742e-05,-0.00021344321846154644
1193.0,-0.00023730170000714764,-0.00037275263733191344,-0.0003445635859919415,-1.5398285731952652e-05,-0.00022190341427519498
1194.0,-8.513903852357542e-05,-0.00013373608891614763,-0.0002142650270360318,-8.926210789564372e-06,-7.621282773401105e-05
1195.0,-2.0941993152209345e-05,-3.289560591840379e-05,-0.00010217256026544474,-3.3420219630881085e-06,-1.7599971189121235e-05
1196.0,-1.1357499300412613e-05,-1.7840318182610337e-05,-5.005236831076885e-05,-7.460228390164673e-07,-1.0611476461396145e-05
1197.0,-7.860376396310182e-05,-0.00012347050365554835,-9.542727134448256e-05,-3.0338534449710496e-06,-7.556991051813078e-05
1198.0,-1.554246300102847e-05,-2.4414043791054496e-05,-5.1538683065633475e-05,-8.497317676417217e-07,-1.4692731233386746e-05
1199.0,-0.0002238902132404774,-0.00035168592340373284,-0.00023703987922406238,-1.0172199551407979e-05,-0.00021371801368906944
1200.0,-0.0003487940326579841,-0.0005478843809214595,-0.00042915234648907823,-1.9863653383956588e-05,-0.0003289303792740275
1201.0,-0.0002904207237245852,-0.0004561918035195234,-0.00044586364997123564,-2.0788391288058705e-05,-0.0002696323324365265
1202.0,-0.00021003035808232523,-0.0003299149140335855,-0.00037420339020918146,-1.7280218977997834e-05,-0.0001927501391043274
1203.0,-0.0003482883709969313,-0.0005470900894609387,-0.00048105324654954847,-2.2718922444326095e-05,-0.0003255694485526052
1204.0,-0.00042074919306933444,-0.000660911279277282,-0.0005922116239249788,-2.8395283637882605e-05,-0.0003923539094314518
1205.0,-0.000402275141222599,-0.0006318923074651039,-0.0006167356350496047,-2.9744831321123822e-05,-0.0003725303099014752
1206.0,-0.00032568100384899705,-0.000511578520983047,-0.0005517449643976224,-2.6605646781404232e-05,-0.0002990753570675928
1207.0,-0.00025916852672545,-0.0004071009680019222,-0.0004623500583564624,-2.2228371491017525e-05,-0.00023694015523443245
1208.0,-0.00029559562087612016,-0.0004643205128193606,-0.0004635678661878174,-2.2381975455822837e-05,-0.0002732136454202973
1209.0,-6.250096683155175e-05,-9.817628909461473e-05,-0.00023774345234129062,-1.1138303453964756e-05,-5.1362663377586994e-05
1210.0,-5.8940099407580645e-05,-9.258289162941691e-05,-0.00014802929199536,-6.682201295067297e-06,-5.2257898112513346e-05
1211.0,-0.00013158947106969314,-0.00020670025756577837,-0.00018428994287065343,-8.532091827406099e-06,-0.00012305737924228705
1212.0,-7.275549970259124e-05,-0.00011428407164726373,-0.0001410239350425504,-6.396996223009457e-06,-6.635850347958179e-05
1213.0,-0.00013058286358253246,-0.000205119082227756,-0.00018063691451693462,-8.413772579632055e-06,-0.0001221690910029004
1214.0,-9.598608832851917e-05,-0.0001507745948786665,-0.00016218098599757145,-7.523412350863411e-06,-8.846267597765575e-05
1215.0,-0.00020093497336310854,-0.0003156279172450427,-0.00025701640497787696,-1.2316586580874263e-05,-0.00018861838678223427
1216.0,-0.00045189606601640694,-0.0007098366710539539,-0.0005368747202076635,-2.641687728640512e-05,-0.0004254791887300018
1217.0,-0.0005150043351879127,-0.0008089669038786884,-0.000705036937789536,-3.496599555305666e-05,-0.00048003833963485606
1218.0,-0.0006164307143202711,-0.0009682870775684638,-0.0008677344717160742,-4.327441914372678e-05,-0.0005731562951765442
1219.0,-0.000556645293693789,-0.0008743763648351444,-0.0008718393874133036,-4.3654032806070915e-05,-0.0005129912608877181
1220.0,-0.00041709486105870677,-0.0006551710681765299,-0.0007379310018396648,-3.71061997277569e-05,-0.00037998866133094985
1221.0,-0.00042045635453100464,-0.0006604512895926062,-0.000690045906232421,-3.48499541286412e-05,-0.0003856064004023634
1222.0,-0.00036396572293940756,-0.0005717160156890055,-0.0006169140119915355,-3.1316742218995225e-05,-0.00033264898072041233
1223.0,-0.0003591839774138585,-0.000564204867575524,-0.0005843379692245137,-2.980480767448904e-05,-0.00032937916973936946
1224.0,-0.00018997629323329858,-0.0002984140628800591,-0.000407627276907499,-2.105079851401981e-05,-0.00016892549471927878
1225.0,3.1419243567731825e-05,4.93532323841972e-05,-0.0001251977899689936,-6.954363725088336e-06,3.8373607292820164e-05
1226.0,-0.00010207134163204128,-0.00016033328839662464,-0.00014691272220893807,-8.069492881527347e-06,-9.400184875051393e-05
1227.0,-0.00010342641544374811,-0.0001624618333580241,-0.0001565226013939232,-8.581291361055387e-06,-9.484512408269272e-05
1228.0,-0.00010246612709999385,-0.00016095341595870338,-0.00015926099539280542,-8.75006326007806e-06,-9.371606383991578e-05
1229.0,7.915757075316579e-05,0.00012434042132594691,1.6014319397006225e-05,1.69053432919243e-08,7.914066540987387e-05
1230.0,3.079950899780119e-05,4.8379755597932617e-05,3.6017259029895004e-05,1.0242557767423422e-06,2.977525322105885e-05
1231.0,-4.184277466447071e-05,-6.57264767384147e-05,-2.686382781730879e-05,-2.1251713311813094e-06,-3.97176033332894e-05
1232.0,0.0001584957495455801,0.00024896454078729424,0.0001436074790417703,6.427115507581e-06,0.0001520686340379991
1233.0,0.00016997883714688804,0.00026700213251587557,0.00021986956891878267,1.0284193915215374e-05,0.00015969464323167267
1234.0,0.00019199828207909617,0.00030159019550973776,0.00027037569373393136,1.2863575294719596e-05,0.00017913470678437656
1235.0,0.0002859665114520321,0.00044919514335814426,0.00038089219145124453,1.8465578618875507e-05,0.0002675009328331566
1236.0,0.0002645694868119962,0.00041558477615208367,0.0004023333879539477,1.961810512160145e-05,0.0002449513816903947
1237.0,0.00021726908465457984,0.0003412854790413311,0.000364603705303843,1.7804541730156984e-05,0.00019946454292442287
1238.0,2.867188798468662e-05,4.5037696326383214e-05,0.00016710105010661882,7.9628291803171e-06,2.070905880436952e-05
1239.0,-2.8574443658195737e-05,-4.488463113641594e-05,3.608669397012226e-05,1.4193287122862953e-06,-2.999377237048203e-05
1240.0,-7.076796154242128e-05,-0.00011116205400910073,-5.491803708190495e-05,-3.1418914477314463e-06,-6.762607009468984e-05
1241.0,5.7743836631494625e-05,9.070380645542775e-05,3.508121172858589e-05,1.365087235138813e-06,5.637874939635581e-05
1242.0,-0.0001301791121572977,-0.0002044848709745195,-0.00011297876993360155,-6.06050760195728e-06,-0.00012411860455534043
1243.0,-0.00020308511028772487,-0.000319005344400769,-0.0002403101955400223,-1.2475140921386322e-05,-0.00019060996936633856
1244.0,-0.0002367882697343083,-0.00037194614295493755,-0.0003216656851837338,-1.6607248540608642e-05,-0.00022018102119369967
1245.0,-8.747684593537198e-05,-0.0001374083082056332,-0.00020778836353336523,-1.0954940130796888e-05,-7.652190580457509e-05
1246.0,-0.00011923806592014617,-0.00018729871578609947,-0.00019512506480804227,-1.036080020749235e-05,-0.00010887726571265382
1247.0,-0.00011569411513737118,-0.00018173189092932085,-0.00018684762813375518,-9.984297899404746e-06,-0.00010570981723796643
1248.0,-0.00014801488779780223,-0.0002325012417286887,-0.00021506311304467837,-1.143808476755984e-05,-0.0001365768030302424
1249.0,-3.870253524809946e-05,-6.079380019924363e-05,-0.00011971943428510894,-6.694844716438391e-06,-3.200769053166107e-05
1250.0,7.683914812814168e-05,0.00012069865158684245,2.8867114293947943e-05,7.40256135373244e-07,7.609889199276844e-05
1251.0,3.562056138547091e-05,5.595264697802471e-05,4.5606894096103554e-05,1.586366504300245e-06,3.403419488117066e-05
1252.0,0.00011221285602125642,0.00017626354191155325,0.00012635714330217615,5.649150393264311e-06,0.0001065637056279921
1253.0,3.5670632947665704e-05,5.603129920442318e-05,8.289338136223863e-05,3.492540972539882e-06,3.217809197512582e-05
1254.0,-8.945825782403984e-05,-0.0001405207027176114,-5.5184116164535475e-05,-3.422370727031731e-06,-8.60358870970081e-05
1255.0,-4.9263914221461934e-05,-7.738357549039176e-05,-6.89041365597855e-05,-4.1221525741061885e-06,-4.514176164735575e-05
1256.0,-5.2296767094359674e-05,-8.214756963997871e-05,-7.708902833107961e-05,-4.54681496833711e-06,-4.774995212602256e-05
1257.0,1.493734782916526e-05,2.3463531102219104e-05,-1.4944128945507129e-05,-1.4425588248475876e-06,1.6379906654012846e-05
1258.0,-0.00010863557550983339,-0.00017064436283797946,-0.00011117216554736337,-6.2761950880498726e-06,-0.00010235938042178351
1259.0,-0.00015327310233994776,-0.0002407608257799787,-0.0001912623621276815,-1.0318957389491316e-05,-0.00014295414495045644
1260.0,-0.00032558497432499326,-0.000511427678162174,-0.00038913540945584963,-2.0290436837790893e-05,-0.0003052945374872024
1261.0,-0.00014837006325543558,-0.00023305915003005162,-0.0002926749762937603,-1.552595017494518e-05,-0.0001328441130804904
1262.0,7.680720501736474e-05,0.00012064847546580659,-3.722703475892038e-05,-2.7609985051549654e-06,7.95682035225197e-05
1263.0,0.00013598169092411986,0.00021359954035529705,0.00011779231394339453,5.01352739274946e-06,0.0001309681635313704
1264.0,0.00032073496216430833,0.0005038092970323371,0.0003563639297270544,1.7013380967877865e-05,0.00030372158119643046
1265.0,0.00016147169077920006,0.0002536391383220482,0.00029287651715151754,1.3897585642531324e-05,0.00014757410513666875
1266.0,0.00040032380027722964,0.0006288271483731456,0.0005005054257884653,2.4379132159536405e-05,0.00037594466811769324
1267.0,0.0005105519833206325,0.0008019731662832486,0.0006868227359258744,3.383236221359204e-05,0.0004767196211070405
1268.0,0.00028157324931072313,0.000442294223434031,0.000535695803987462,2.638315477746891e-05,0.00025519009453325425
1269.0,0.00021967235931856621,0.00034506053402050263,0.00041787672769336907,2.0575776308302935e-05,0.00019909658301026328
1270.0,0.0003093432467957248,0.0004859152327257865,0.00045992683634713384,2.2770267108260603e-05,0.0002865729796874642
1271.0,0.0003242760568650273,0.0005093716354662159,0.0004904854027696374,2.439629250993971e-05,0.0002998797643550876
1272.0,0.0002869918878093151,0.00045080580074755017,0.00046596206005991846,2.3263317786465742e-05,0.00026372857002284936
