target,prediction,uncertainty_std,lower_95,upper_95,absolute_error,inside_95_interval
-5.787178e-05,-2.026627e-05,3.0799805e-05,-8.0633894e-05,4.010135e-05,3.760551e-05,True
-2.6390097e-05,-1.3925248e-05,3.7338406e-05,-8.710852e-05,5.925803e-05,1.2464849e-05,True
0.00018372358,2.8922138e-06,3.7105576e-05,-6.9834714e-05,7.5619144e-05,0.00018083137,False
0.00017229785,0.00021456703,7.560057e-05,6.638991e-05,0.00036274415,4.226918e-05,True
0.00019753534,0.00019959288,4.5615863e-05,0.000110185785,0.00028899996,2.057539e-06,True
0.00018976122,0.00021548485,3.525875e-05,0.0001463777,0.00028459198,2.5723624e-05,True
0.00023978924,0.0002067963,4.1715837e-05,0.00012503326,0.00028855936,3.299293e-05,True
0.00038690164,0.00024536482,5.025383e-05,0.0001468673,0.00034386234,0.00014153682,False
0.00045508973,0.00036902912,5.948226e-05,0.0002524439,0.00048561435,8.606061e-05,True
0.00047923427,0.00043099132,5.317582e-05,0.00032676672,0.00053521595,4.8242946e-05,True
0.0005285552,0.00046512994,4.988758e-05,0.0003673503,0.0005629096,6.342525e-05,True
0.0004646251,0.00048805226,6.4472166e-05,0.0003616868,0.0006144177,2.3427157e-05,True
0.00031893083,0.00042151887,5.7144127e-05,0.00030951638,0.00053352135,0.000102588034,True
0.00020284201,0.00027242984,5.9359867e-05,0.0001560845,0.0003887752,6.9587826e-05,True
7.9023754e-05,0.00014506093,3.765532e-05,7.1256494e-05,0.00021886536,6.603717e-05,True
5.7670124e-05,1.7528804e-05,4.664121e-05,-7.388796e-05,0.000108945576,4.014132e-05,True
-8.903814e-05,-3.3713146e-05,2.7670825e-05,-8.794796e-05,2.0521671e-05,5.5324996e-05,False
-7.677737e-05,-0.00016624587,4.1703195e-05,-0.00024798414,-8.450761e-05,8.94685e-05,False
-0.00010490966,-0.00016749252,3.298055e-05,-0.00023213439,-0.00010285063,6.2582854e-05,True
-5.4168508e-05,-0.00017765311,2.9523924e-05,-0.00023552001,-0.00011978622,0.00012348461,False
-0.00016263327,-0.000107385145,4.1157466e-05,-0.00018805379,-2.6716509e-05,5.524812e-05,True
-0.00017107175,-0.00020224707,4.3824595e-05,-0.0002881433,-0.000116350864,3.1175325e-05,True
-0.0001446742,-0.0002156452,2.868699e-05,-0.0002718717,-0.00015941869,7.0971e-05,False
-0.00023326561,-0.00019015232,3.0429495e-05,-0.00024979413,-0.00013051051,4.3113294e-05,True
-0.00049587816,-0.0002552193,3.8984603e-05,-0.00033162913,-0.00017880947,0.00024065888,False
-0.00042741277,-0.00048904197,7.535678e-05,-0.0006367413,-0.00034134267,6.1629195e-05,True
-0.0005383011,-0.0004447576,4.7204016e-05,-0.0005372775,-0.00035223772,9.3543465e-05,False
-0.00052560057,-0.0005215488,4.0715862e-05,-0.0006013519,-0.0004417457,4.051777e-06,True
-0.0006020652,-0.00051518535,3.7890033e-05,-0.00058944983,-0.00044092088,8.687982e-05,False
-0.0006808267,-0.00054609287,3.7027236e-05,-0.00061866624,-0.0004735195,0.00013473385,False
-0.00063559576,-0.00060522265,4.2465756e-05,-0.00068845553,-0.0005219898,3.0373107e-05,True
-0.00069231295,-0.00056040625,4.3118223e-05,-0.00064491795,-0.00047589454,0.00013190671,False
-0.0005784016,-0.00057735475,4.349336e-05,-0.0006626017,-0.00049210776,1.0468648e-06,True
-0.000601029,-0.00050025084,4.737866e-05,-0.000593113,-0.00040738867,0.00010077818,False
-0.00068970845,-0.000501402,3.895133e-05,-0.0005777466,-0.0004250574,0.00018830644,False
-0.00060223264,-0.0005912127,5.4105178e-05,-0.00069725886,-0.00048516656,1.1019933e-05,True
-0.0005409619,-0.0005316559,4.389695e-05,-0.00061769394,-0.0004456179,9.306008e-06,True
-0.0006210216,-0.00045901965,4.0608124e-05,-0.00053861155,-0.0003794277,0.00016200196,False
-0.00060158933,-0.0005376592,4.186026e-05,-0.0006197053,-0.0004556131,6.3930114e-05,True
-0.00065146596,-0.000516985,4.2368716e-05,-0.00060002774,-0.00043394233,0.00013448094,False
-0.00067379215,-0.0005633773,4.4993958e-05,-0.00065156544,-0.00047518912,0.00011041487,False
-0.00076241285,-0.00057556335,4.206808e-05,-0.00065801677,-0.0004931099,0.0001868495,False
-0.0005649205,-0.0006369161,5.056231e-05,-0.00073601824,-0.00053781393,7.19956e-05,True
-0.00039192758,-0.0004946385,6.474991e-05,-0.00062154833,-0.0003677287,0.00010271094,True
-0.0003858222,-0.00033784675,4.2232266e-05,-0.000420622,-0.0002550715,4.7975453e-05,True
-0.00046086218,-0.00030062665,2.9859477e-05,-0.00035915122,-0.00024210208,0.00016023553,False
-0.00032129072,-0.00037111517,4.339695e-05,-0.0004561732,-0.00028605713,4.9824448e-05,True
-0.0003187545,-0.00022561796,4.8791426e-05,-0.00032124916,-0.00012998676,9.3136536e-05,True
-7.1508e-05,-0.00023498014,4.157835e-05,-0.0003164737,-0.00015348656,0.00016347214,False
2.0834683e-05,-1.9881849e-05,6.748652e-05,-0.00015215544,0.00011239175,4.071653e-05,True
0.00015285569,7.6917495e-05,4.924564e-05,-1.9603955e-05,0.00017343895,7.5938195e-05,True
0.00029923848,0.0001758102,5.8784593e-05,6.0592392e-05,0.000291028,0.00012342828,False
0.0003391154,0.00030713444,6.998774e-05,0.00016995847,0.00044431043,3.1980948e-05,True
0.00036942292,0.00031877603,4.435597e-05,0.00023183832,0.00040571374,5.0646893e-05,True
0.0003689034,0.00034762308,5.636507e-05,0.00023714754,0.0004580986,2.1280313e-05,True
0.00049398106,0.0003539385,3.7459136e-05,0.00028051858,0.0004273584,0.00014004257,False
0.00041390918,0.0004364731,6.5977096e-05,0.00030715798,0.00056578824,2.2563938e-05,True
0.00052790856,0.00037564625,5.541654e-05,0.00026702983,0.00048426268,0.0001522623,False
0.0005914345,0.0004464681,6.686871e-05,0.00031540543,0.00057753077,0.00014496638,False
0.00052063377,0.0005357759,5.9730162e-05,0.0004187048,0.000652847,1.5142141e-05,True
0.0005402643,0.0004716714,5.746459e-05,0.0003590408,0.000584302,6.85929e-05,True
0.0005903184,0.00046018645,6.200884e-05,0.00033864912,0.00058172375,0.00013013196,False
0.0004255497,0.00050772127,5.6747802e-05,0.00039649557,0.000618947,8.217158e-05,True
0.0003397265,0.0003465138,6.732229e-05,0.00021456213,0.00047846552,6.7873043e-06,True
0.00027988965,0.00025665716,4.4688055e-05,0.00016906857,0.00034424575,2.3232482e-05,True
0.00011717998,0.00018570267,3.9748e-05,0.000107796586,0.00026360876,6.8522684e-05,True
-7.661891e-05,3.4650595e-05,5.743158e-05,-7.7915305e-05,0.0001472165,0.0001112695,True
-0.0001553153,-0.00014447857,6.3384636e-05,-0.00026871247,-2.0244683e-05,1.0836724e-05,True
-0.00025207808,-0.0002435925,3.8213988e-05,-0.00031849192,-0.00016869308,8.485586e-06,True
-0.00029327805,-0.000335297,3.3872184e-05,-0.00040168647,-0.00026890752,4.2018946e-05,True
-0.00040362464,-0.00038008296,3.4615958e-05,-0.00044793024,-0.00031223567,2.3541681e-05,True
-0.00069413264,-0.0004652727,4.7777274e-05,-0.00055891613,-0.00037162923,0.00022885995,False
-0.0007159727,-0.00072864204,8.656979e-05,-0.00089831883,-0.00055896526,1.2669363e-05,True
-0.0007210156,-0.0007475902,5.777809e-05,-0.00086083525,-0.00063434517,2.6574591e-05,True
-0.0007614375,-0.0007424294,4.495154e-05,-0.00083053444,-0.00065432437,1.900812e-05,True
-0.00061234034,-0.0007597669,5.316865e-05,-0.0008639775,-0.00065555633,0.00014742656,False
-0.00040339876,-0.00062658294,6.280266e-05,-0.00074967614,-0.00050348975,0.00022318418,False
-0.0003835144,-0.00034198555,5.3679287e-05,-0.00044719694,-0.00023677415,4.1528838e-05,True
-0.00033359573,-0.00034444712,3.4960434e-05,-0.00041296956,-0.00027592469,1.0851392e-05,True
-0.00037147803,-0.00031349657,3.667723e-05,-0.00038538393,-0.0002416092,5.7981466e-05,True
-0.00033160654,-0.00032138065,3.7356283e-05,-0.00039459896,-0.00024816234,1.0225893e-05,True
-0.0002928005,-0.00030922188,3.4483797e-05,-0.00037681015,-0.00024163364,1.642137e-05,True
-0.00024158764,-0.00028247834,3.115367e-05,-0.00034353955,-0.00022141714,4.0890707e-05,True
-7.5238335e-05,-0.00023075228,4.376601e-05,-0.00031653367,-0.0001449709,0.00015551395,False
-7.1838105e-05,-5.74011e-05,6.47219e-05,-0.00018425603,6.9453825e-05,1.4437006e-05,True
5.9953345e-06,-2.8111579e-05,3.6632726e-05,-9.9911726e-05,4.3688568e-05,3.4106914e-05,True
0.000114300216,2.3055398e-05,4.3215176e-05,-6.1646344e-05,0.00010775714,9.1244816e-05,False
1.1131497e-05,0.00012063349,5.4492153e-05,1.3828867e-05,0.00022743811,0.000109502,False
-0.00013293892,-3.2383248e-06,5.7606183e-05,-0.000116146446,0.000109669796,0.0001297006,False
